Cle_Chrono;date;hippodrome;Course;heure;code_course;discipline;distance;allocation;nombre_partants;"Gains Totaux";"Gains Course";Numero;Cheval;ferrure;age;Sexe;Musique;Driver;Entraineur;avis_entraineur;"Taux Victoire";"Taux Place";"Taux Incident";"Classe Groupe";"Courses courues";nombre_victoire;nombre_place;incident;distanceRecord_sec;supplemente;ExFav;inTQQ;prec_popularite;Popularite;"Evo Popul";Cote;PC;Poids;Valeur;Place_Corde;Repos;Rank;"Turf Points";"TPch 90";"Moy. TPch 365";"Moy. TPch 90";"Rang J.";"TPJ 365";"TPJ 90";"Moy. TPJ 365";"Moy. TPJ 90";"Cote BZH";"Synergie JCh";ELO_Cheval;ELO_Jockey;ELO_Entraineur;ELO_Proprio;ELO_Eleveur;Sigma_Horse;Moy_Alloc;IA_Gagnant;IA_Couple;IA_Trio;IA_Multi;IA_Quinte;IMDC;Note_IA;Note_IA_Decimale;Rapport_SG;Rapport_SP;222;CagnesSPG;DSg;"GULFSTREAM PARK G";"Happy  valley";MaronasBorelisG;PAUJPtop2;Sgverification;"Simple relax";VSP/2;chaos;classement;conceptionG;deauville;ghlin;"kempton park";leBouscatP;lebouscapG;"simple chat";"simple placé max";vincenne;"Borda - Borda par Défaut";"Borda - Deauville galot pcf";"Borda - Pau attelé";"Borda - Pau monté";"Borda - Pau plat";"Borda - cagne sur mer attelé";"Borda - cagne sur mer monté";"Borda - le boucast";"Borda - monté 12-16 chevaux  vincenne";"Borda - trot 10-12 chevaux  vincenne";"Borda - trot 12-14 chevaux  vincenne";"Borda - trot 14-16 chevaux  vincenne";"Borda - trot 8-10 chevaux  vincenne"
202601151524R4C713;2026-01-15;Cagnes-sur-Mer;R4C7;15:24;R4C713;P;2150;20200,0;14;16015;1143,9285714286;13;EASTMAN;;4;M;(25)7p2p8p2p6p4p4p0p3p;"A. Lemaitre";"E. Mikhalides";;0,0714285714285714;0,2857142857142857;0;"Classe 3";14;1;3;0;;Non;Non;Non;124;117,0;-7;8,1;4,5;54;23;14;39,0;7;333;260;27,75;52,0;11;117428;19431;125,72591006423984;80,9625;24;25;1459;1480;1440;1449;1464;51,81890931982986;16300;0,0790807450671735;0,1169801919586917;0,1827295432824087;0,2643587627760072;0,2643587627760072;0,0;⚖️13.6;13,6;;;;0;-6,95;0;-4,80;-6,35;;0;;0;1,20;POSSIBLE;0;-6,40;0;0;0;0;4,93;16,09;-6,90;39;133;156;107;130;141;117;133;156;218;220;213;215
202601151524R4C714;2026-01-15;Cagnes-sur-Mer;R4C7;15:24;R4C714;P;2150;20200,0;14;12493;594,90476190476;14;"BAI TU LONG";;4;F;(25)0p6p0p6p4p0p0p6p6p;"D. Breux";"J. Parize";;0,0476190476190476;0,0952380952380952;0;"Classe 3";21;1;1;0;;Non;Non;Non;36;34,0;-2;69;58;51;19;2;39,0;9;43;22;3,3076923076923075;5,5;105;17491;4811;46,150395778364114;39,113821138211385;62;23,1;1448;1433;1489;1361;1361;57,9404653647876;18233;0,0125820584919526;0,0163906100488609;0,0455063319466509;0,0833476152474316;0,0833476152474316;0,0;❌9.0;9,0;;;;0;-9,25;0;-5,80;-7,10;;0;;0;3,10;OUTSIDERS;0;-10,30;0;0;0;0;5,22;11,98;-10,70;17;63;85;54;71;97;85;63;78;102;119;117;87
202601151558R4C801;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C801;P;2150;24000,0;15;30988;2817,0909090909;1;SIGTUNA;;4;H;(25)8p1p1p2p1p9p0p4p2p;"Mlle M. Cabal";"M. Pitart";;0,2727272727272727;0,4545454545454545;0;"Classe 3";11;3;2;0;;Non;Oui;Non;185;173,0;-12;21;9,5;61;37;7;33,0;12;741;650;67,36363636363636;130,0;251;4233;87;38,48181818181818;2,9;63;0;1436;1411;1438;1399;1361;49,751248779045966;18867;0,022386067798429;0,022386067798429;0,043199555680751;0,0918549491226102;0,0918549491226102;0,0;❌10.5;10,5;;;;0;-10,40;0;-9;-7,75;;0;;0;3,15;OUTSIDERS;0;-11,70;0;0;0;0;-4,23;6,92;-12,40;17;68;108;81;103;113;108;68;112;139;144;148;122
202601151558R4C802;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C802;P;2150;24000,0;15;19123;3187,1666666667;2;"NOUS Y SOMMES";;4;H;(25)2p3p1p5p2p0p;"C. Demuro";"N. Perret";;0,1666666666666666;0,6666666666666666;0;"Classe 3";6;1;3;0;;Non;Non;Non;44;51,0;7;3,3;6,3;61;37;3;40,0;3;810;694;135,0;231,33333333333331;4;327488;31143;229,65497896213185;324,40625;3;0;1461;1498;1548;1566;1464;44,114588685006176;16133;0,1662973771499655;0,3087368874878485;0,3462890675883536;0,4735678737214513;0,4735678737214513;0,0;✅16.8;16,8;;1,7;;0;-5,05;0;-1,80;-7,40;;0;;0;1,15;FAVORIS;0;-1,30;0;0;0;0;1,33;9,80;-1,70;69;165;211;126;162;176;127;165;179;276;277;262;270
202601151558R4C803;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C803;P;2150;24000,0;15;51029;3001,7058823529;3;ALMAROMY;;4;F;(25)5p5p6p0p9p6p4p1p1p;"Mlle M. Vélon";"Mme M. Scandella-Lacaille";;0,1764705882352941;0,3529411764705882;0;"Classe 3";17;3;3;0;;Non;Non;Non;164;162,0;-2;21;24;60;36;2;25,0;7;1129;86;80,64285714285714;21,5;17;78195;16989;85,45901639344262;79,38785046728972;14;27;1537;1493;1488;1467;1361;56,31391216562272;16133;0,0827460643325568;0,1177994706180237;0,1923526483235446;0,2420675703436653;0,2420675703436653;0,0;⚖️13.8;13,8;;;;-0;-4,80;0;-0,20;-5,90;;0;;0;0,70;OUTSIDERS;-0;-3,40;-0;0;0;0;9,56;19,39;-2,50;61;130;189;119;155;172;123;130;183;217;222;210;208
202601151558R4C804;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C804;P;2150;24000,0;15;29288;2928,8;4;CORTELLA;;4;F;(25)3p8p4p5p3p6p6p1p;"S. Pasquier";"N. Caullery";;0,2;0,4;0;"Classe 3";10;2;2;0;;Non;Non;Oui;164;151,0;-13;11;3,5;59;35;11;29,0;9;1271;108;158,875;36,0;12;117255;19182;162,85416666666666;136,04255319148936;35;0;1433;1489;1510;1361;1404;44,33430273459269;31333;0,0383268316973099;0,0562944809265293;0,0997724543001244;0,131944530868878;0,131944530868878;0,0;⚖️12.7;12,7;;;;0;-8,80;0;-6,40;-8,10;;0;;0;1,75;POSSIBLE;0;-7,80;0;0;0;0;-3;6,10;-8,80;40;126;159;99;130;150;93;126;147;203;204;198;192
202601151558R4C805;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C805;P;2150;24000,0;15;14380;2876;5;SENONNIAN;;4;H;(25)3p6p7p7p1p;"I. Mendizabal";"P. Monfort";;0,2;0,4;0;"Classe 3";5;1;1;0;;Non;Non;Non;85;96,0;11;13;5,3;58,5;34,5;9;38,0;10;286;86;57,2;21,5;24;59111;14937;106,89150090415912;114,02290076335878;18;31,2;1445;1500;1382;1421;1493;32,641058918540786;21933;0,0530522108991734;0,1072392265696624;0,1625020499370943;0,1625020499370943;0,1625020499370943;0,0;⚖️13.2;13,2;;;;0;-7,70;0;-5,60;-8,65;;0;;0;1,90;POSSIBLE;0;-4,50;0;0;0;0;7,98;21,70;-6,10;45;103;138;98;123;128;86;103;127;179;187;177;162
202601151558R4C806;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C806;P;2150;24000,0;15;45842;3526,3076923077;6;TULPAR;;4;H;(25)5p9p3p0p3p8p6p0p7p;"Mlle S. Vogt";"FX. Weissmeier";;0,0769230769230769;0,3846153846153846;0;"Classe 3";13;1;4;0;;Non;Non;Non;8;11,0;3;39;21;58;34;14;49,0;6;242;80;48,4;40,0;155;10098;5957;129,46153846153845;170,2;14;0;1494;1454;1440;1361;1361;48,065011942619904;23467;0,073966165170266;0,1076890206167236;0,1711223387439652;0,1789251030793317;0,1789251030793317;0,0;⚖️12.9;12,9;;;;0;-6,60;0;-2,80;-7,55;;0;;0;0,70;OUTSIDERS;0;-4,50;0;0;0;0;-4,58;5,27;-4,60;42;98;155;93;113;148;124;98;137;190;199;188;175
202601151558R4C807;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C807;P;2150;24000,0;15;21482;1790,1666666667;7;BEETLEJUICE;;4;H;(25)9p3p3p0p9p1p8p2p7p;"M. Grandin";"Louis Baudron (s)";;0,0833333333333333;0,3333333333333333;0;"Classe 3";12;1;3;0;;Non;Oui;Non;262;354,0;92;6,4;4;56,5;32,5;13;16,0;11;497;120;45,18181818181818;30,0;13;109963;43578;117,85959271168274;128,92899408284023;9,1;66,6;1456;1479;1400;1400;1479;49,23142509210619;22100;0,0821469223434323;0,116873057259646;0,1789602309062036;0,2336354069183977;0,2336354069183977;0,0;⚖️13.0;13,0;;;;0;-6,35;0;-2,60;-7,75;;0;;0;0,46;POSSIBLE;0;-4;0;0;0;0;23,31;39,10;-3,70;43;142;165;102;138;143;104;142;153;222;223;212;212
202601151558R4C808;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C808;P;2150;24000,0;15;20238;2248,6666666667;8;BLARNEY;;4;H;(25)6p3p3p1p4p4p9p6p3p;"A. Orani";"J. Reynier";;0,1111111111111111;0,4444444444444444;0;"Classe 3";9;1;3;0;;Non;Oui;Non;65;66,0;1;8,8;2,8;56,5;32,5;15;30,0;1;797;763;99,625;152,6;20;69158;18768;101,55359765051396;108,48554913294798;9,8;59,6;1451;1485;1531;1361;1361;44,67482425869406;19200;0,0838684158557669;0,1225922952671572;0,2035569850571608;0,2695448217607293;0,2695448217607293;0,0;✅16.0;16,0;8,8;2,5;;0;-5;0;-1,60;-6,75;;0;;0;0,49;POSSIBLE;0;-2,10;0;0;0;0;21,06;35,97;-2,30;60;142;184;112;149;151;120;142;157;249;249;235;242
202601151558R4C809;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C809;P;2150;24000,0;15;26586;2954;9;SCULPTURALE;;4;F;(25)1p1p6p4p2p2p2p0p7p;"F. Veron";"S. Gouvazé";;0,2222222222222222;0,5555555555555556;0;"Classe 3";9;2;3;0;;Non;Non;Non;97;103,0;6;26;3;56;32;10;156,0;15;513;511;64,125;85,16666666666667;23;60824;19650;87,14040114613181;106,79347826086956;19;0;1511;1458;1361;1361;1461;40,50303361387956;15000;0,0519671461745246;0,0840015634361822;0,1295632670289555;0,1530614574443256;0,1530614574443256;0,0;⚖️14.5;14,5;;;;0;-7,80;0;-5;-8,25;;0;;0;0,95;OUTSIDERS;0;-5,50;0;0;0;0;-3,72;8,93;-6,60;43;126;159;117;127;150;126;126;155;216;218;210;204
202601151558R4C810;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C810;P;2150;24000,0;15;7848;1962;10;"ORION CLASS";;4;F;(25)5p4p1p0p;"Mlle M. Brunelli";"Mme M. Scandella-Lacaille";;0,25;0,25;0;"Classe 3";4;1;0;0;;Non;Non;Non;60;61,0;1;23;11;56;32;4;40,0;4;332;332;83,0;83,0;162;9795;3307;62,388535031847134;66,14;54;90,9;1386;1420;1488;1380;1361;31,300317195321863;13700;0,0237549200574686;0,044494850542997;0,0842506590448557;0,1226057385166055;0,1226057385166055;0,0;❌10.8;10,8;;;;0;-9,95;0;-9;-8,70;;0;;0;3,70;OUTSIDERS;0;-8,50;0;0;0;0;31,11;49;-11,00;23;52;74;51;69;84;68;52;55;104;128;124;73
202601151558R4C811;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C811;P;2150;24000,0;15;14975;2495,8333333333;11;UNFURLED;;4;H;(25)6p9p4p6p1p4p;"S. Ruis";"N. Perret";;0,1666666666666666;0,1666666666666666;0;"Classe 3";6;1;0;0;;Non;Non;Non;45;48,0;3;65;19;54,5;30,5;1;40,0;8;381;18;63,5;18,0;48;36789;8360;102,76256983240224;76,0;31;0;1439;1505;1548;1361;1403;37,40279941627005;10933;0,0438916748339512;0,0836534075363269;0,1227360244177015;0,1517281147203519;0,1517281147203519;0,0;⚖️12.4;12,4;;;;0;-8,30;0;-5,20;-8,45;;0;;0;2,55;OUTSIDERS;0;-6,10;0;0;0;0;-5,67;1,80;-7,50;51;70;121;74;95;118;63;70;99;137;141;137;111
202601151558R4C812;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C812;P;2150;24000,0;15;14423;1311,1818181818;12;KAWAALOT;;4;H;(25)6p2p4p5p6p5p3p5p0p;"E. Hardouin";"M. Boutin";;0,0;0,1818181818181818;0;"Classe 3";11;0;2;0;;Non;Non;Non;165;177,0;12;12;10;54,5;30,5;8;16,0;13;196;100;19,6;20,0;31;50460;12414;73,02460202604921;72,59649122807018;37;0;1415;1459;1509;1483;1382;52,21381004383064;21133;0,0242588822853777;0,0447601460573114;0,0854964182167089;0,1286212992600538;0,1286212992600538;0,0;❌9.8;9,8;;;;0;-8,45;0;-5,80;-7;;0;;0;1,85;POSSIBLE;0;-8,90;0;0;0;0;-4,09;3,03;-9,10;27;74;101;62;98;80;58;74;84;120;134;130;94
202601151558R4C813;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C813;P;2150;24000,0;15;3766;941,5;13;"MEME TOI";;4;H;(25)8p3p8p4p;"A. Lemaitre";"C. Escuder";;0,0;0,25;0;"Classe 3";4;0;1;0;;Non;Non;Non;58;57,0;-1;21;8,8;54,5;30,5;6;49,0;5;76;48;19,0;24,0;11;117428;19431;125,72591006423984;80,9625;56;0;1371;1480;1464;1566;1464;35,1416728728636;17367;0,022900031763023;0,0356412716675817;0,0632877894018322;0,0935175848230688;0,0935175848230688;0,0;❌9.5;9,5;;;;0;-10,80;0;-10;-8,90;;0;;0;3,80;OUTSIDERS;0;-10,20;0;0;0;0;-5,25;2,75;-12,40;20;77;81;50;56;70;40;77;62;109;121;123;94
202601151558R4C814;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C814;P;2150;24000,0;15;20690;1217,0588235294;14;BOAVISTA;;4;F;(25)5p6p5p5p6p2p2p4p0p;"Mlle E. Muntwyler";"D. Artu";;0,0;0,2941176470588235;0;"Classe 3";17;0;5;0;;Non;Non;Non;157;160,0;3;53;11;54;30;12;61,0;14;480;207;34,285714285714285;34,5;455;1114;864;30,10810810810811;50,8235294117647;36;59;1467;1361;1497;1361;1404;54,80353603803029;16300;0,0230300100750996;0,0408746895218842;0,067134643515974;0,0942930979698694;0,0942930979698694;0,0;❌10.1;10,1;;;;0;-9,90;0;-6,60;-8,15;;0;;0;1,80;OUTSIDERS;0;-10,70;0;0;0;0;18,57;33,21;-10,60;29;74;114;80;90;114;111;74;97;135;152;151;125
202601151558R4C815;2026-01-15;Cagnes-sur-Mer;R4C8;15:58;R4C815;P;2150;24000,0;15;9501;2375,25;15;"PLATA D OCTOBRE";;4;F;(25)1p6p4p8p;"A. Crastus";"Mme N. Sigaud";;0,25;0,25;0;"Classe 3";4;1;0;0;;Non;Oui;Non;78;94,0;16;13;15;53;29;5;38,0;2;234;234;58,5;78,0;18;72752;20001;73,9349593495935;82,30864197530865;33;0;1439;1472;1361;1361;1361;25,572521866840543;14367;0,0402303712313408;0,0696973850960902;0,1040470686036451;0,1513143185955379;0,1513143185955379;0,0;⚖️13.3;13,3;;2,9;;0;-9,10;0;-7,80;-9,10;;0;;0;2,65;POSSIBLE;0;-6,40;0;0;0;0;-5,25;3,35;-8,70;34;84;96;62;86;95;70;84;92;149;157;152;139
202601151632R5C101;2026-01-15;Toulouse;R5C1;16:32;R5C101;M;2325;21000,0;11;33875;720,74468085106;1;"JAMAICAIN D'ORTUGE";;7;H;Dm(25)7mDm7mDm4mDaDa0a;"Mlle C. Schotter";"B. Olicard";NEUTRE;0,0212765957446808;0,1063829787234042;0,28;"Course F";47;1;4;13;76,6;Non;Non;Non;98;101,0;3;103;112;59;;;6,0;D;2;2;0,6666666666666666;0,6666666666666666;108;564;117;24,52173913043478;19,5;34;0;1491;1452;1520;1426;1452;52,99512823855223;18833;0,042035750544784;0,0634089492893549;0,1228230425748003;0,139970304970958;0,3405380093131632;0,0;❌7.5;7,5;;;;0;-6,75;0;-4,40;-5,45;;0;;0;1,70;OUTSIDERS;0;-7,00;0;0;0;0;-4,47;2,40;-7,60;26;41;65;41;62;69;49;41;58;84;84;81;78
202601151632R5C102;2026-01-15;Toulouse;R5C1;16:32;R5C102;M;2325;21000,0;11;37713;819,84782608696;2;"JEU MYSTIC";DEFERRE_POSTERIEURS;7;M;Da(25)5a9m5mDaDm8aDa3a;"Mlle C. Saout";"D. Laisis";NEUTRE;0,0434782608695652;0,1521739130434782;0,41;"Course F";46;2;5;19;74,5;Non;Non;Non;111;110,0;-1;94;69;64;;;109,0;7;12;12;12,0;12,0;103;635;423;20,483870967741936;32,53846153846154;33;0;1385;1469;1496;1361;1462;31,866493293383225;19667;0,0308999358115869;0,0619638473104428;0,0975094283439846;0,1369593022931715;0,2559191637572161;0,0;❌8.2;8,2;;;;0;-8,05;0;-6;-6,90;;0;;0;1,65;OUTSIDERS;0;-7,50;0;0;0;0;-5,74;2,08;-8,80;23;56;72;48;60;78;52;56;73;108;108;106;106
202601151632R5C103;2026-01-15;Toulouse;R5C1;16:32;R5C103;M;2325;21000,0;11;42120;957,27272727273;3;"KOURANE LA CHENAIE";DEFERRE_ANTERIEURS_POSTERIEURS;6;F;(25)Dm2m2m4m6m4m4mDm4m;"Mlle M. Collet";"Mlle M. Collet";NEUTRE;0,0454545454545454;0,1590909090909091;0,45;"Course F";44;2;5;20;76,6;Non;Non;Non;84;90,0;6;11;4,2;64;;;27,0;6;84;84;28,0;28,0;65;1911;178;51,648648648648646;13,692307692307692;18;55,7;1500;1461;1361;1361;1361;54,54958387083073;19167;0,0475711318046807;0,1045941099785141;0,2248254695763941;0,3269892983188653;0,44513393997632;0,0;⚖️12.4;12,4;;;;0;-6,75;0;-3,60;-6,05;;0;;0;0,90;POSSIBLE;0;-6,60;0;0;0;0;18,08;30,04;-6,70;25;85;102;69;80;81;74;85;91;128;128;124;127
202601151632R5C104;2026-01-15;Toulouse;R5C1;16:32;R5C104;M;2325;21000,0;11;50055;2085,625;4;"KUNTA KINTE";DEFERRE_ANTERIEURS_POSTERIEURS;6;H;(25)Dm1mDa4a5a2m5a4m6a;"Mme L. Magnenat";"J. Chavatte";NEUTRE;0,1666666666666666;0,375;0,29;"Course F";24;4;5;7;76,6;Non;Non;Non;32;61,0;29;10;7,8;62;;;18,0;9;150;150;150,0;150,0;78;1246;321;34,611111111111114;24,692307692307693;20;90,9;1465;1496;1489;1452;1402;26,92984462631457;18167;0,0639561179828274;0,1915403754946136;0,2602446111221828;0,3390805582823372;0,4857999123159842;0,0;⚖️14.8;14,8;;;;0;-5,80;0;-3,80;-5,65;;0;;0;1;POSSIBLE;0;-4,30;0;0;0;0;33,24;51,88;-5,70;35;74;103;65;87;96;75;74;89;143;143;137;143
202601151632R5C105;2026-01-15;Toulouse;R5C1;16:32;R5C105;M;2325;21000,0;11;50815;1882,037037037;5;KILT;DEFERRE_ANTERIEURS;6;H;(25)6m7mDmDaDa9mDm5m0a;"C. Frecelle";"C. Frecelle";NEUTRE;0,074074074074074;0,1481481481481481;0,33;"Course F";27;2;2;9;76,9;Non;Non;Non;186;189,0;3;19;23;65;;;21,0;2;43;7;7,166666666666667;2,333333333333333;14;22151;4437;108,05365853658536;77,84210526315789;20;49;1524;1406;1361;1390;1415;60,52315045696095;39333;0,0571565037698;0,1873318298842384;0,2277008124915155;0,3278775549244499;0,4796982443613177;0,0;❌9.1;9,1;;3,6;;0;-5,75;0;-2,40;-5,05;;0;;0;1;OUTSIDERS;0;-5,80;0;0;0;0;17,34;29,02;-5,80;24;87;96;69;79;98;68;87;93;131;131;126;130
202601151632R5C106;2026-01-15;Toulouse;R5C1;16:32;R5C106;M;2325;21000,0;11;60855;3579,7058823529;6;"LUTECIA ELLIS";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;Da(25)0aDm5m3mDm8a1mDa;"E. De Jésus";"B. Goetz";NEUTRE;0,1176470588235294;0,4117647058823529;0,41;"Course F";17;2;5;7;75,8;Non;Non;Non;116;114,0;-2;8,7;24;63;;;171,0;3;642;192;128,4;48,0;46;3659;831;36,95959595959596;26,806451612903224;15;0;1496;1361;1483;1361;1361;42,30479362845557;23333;0,0995280155637807;0,2027899554833506;0,2718195552446277;0,3705953418846998;0,5348459096035985;0,0;⚖️13.0;13,0;;2,3;;0;-5,45;0;-3;-5,70;;0;;0;0,75;POSSIBLE;0;-3,90;0;0;0;0;-4,44;5,98;-4,70;29;95;117;81;90;100;82;95;112;151;151;144;148
202601151632R5C107;2026-01-15;Toulouse;R5C1;16:32;R5C107;M;2325;21000,0;11;61080;3393,3333333333;7;"KAMARO DUEM";DEFERRE_POSTERIEURS;6;H;(25)6a1m8a3a4a2a4a1a3a;"P. Geray";"J. Chavatte";NEUTRE;0,3333333333333333;0,5555555555555556;0,11;"Course F";18;6;4;2;74,0;Non;Non;Non;98;100,0;2;11;6,7;65;;;74,0;D;-;-;-;-;91;1005;357;27,916666666666668;29,75;4;92,9;1454;1498;1489;1452;1402;8,718958838258018;20000;0,2435896027583045;0,438198820885022;0,5891619418167632;0,6180621827967796;0,7141129097583852;0,0;✅17.8;17,8;;;;0;-4,15;0;-0,80;-5,95;;0;;0;0,20;POSSIBLE;0;-0,80;0;0;0;0;36,44;54,88;-1,80;42;86;124;79;109;113;76;86;111;169;169;158;167
202601151632R5C108;2026-01-15;Toulouse;R5C1;16:32;R5C108;M;2325;21000,0;11;67915;2341,8965517241;8;"JUST PACHA";DEFERRE_ANTERIEURS_POSTERIEURS;7;H;4m(25)3mDm4m4m2m7m8mDm;"A. André";"A. André";NEUTRE;0,1379310344827586;0,3793103448275862;0,14;"Course F";29;4;7;4;75,4;Non;Non;Non;172;176,0;4;6,4;7,1;65;;;5,0;5;42;21;10,5;21,0;29;7161;2125;46,80392156862745;49,41860465116279;6,6;65,3;1535;1428;1361;1361;1361;61,66502948282251;17333;0,1319793683082391;0,2526317003694043;0,474792695087498;0,4778262994379435;0,6654293145275905;5,0;⚖️12.7;12,7;;;;-0,80;-4,05;4,50;0,20;-4,70;2,60;1;;0;5,33;POSSIBLE;-0;-3,10;0;2;4,85;4,85;33,02;45,64;-2,50;32;105;129;85;113;116;93;105;121;175;175;166;174
202601151632R5C109;2026-01-15;Toulouse;R5C1;16:32;R5C109;M;2325;21000,0;11;68407;690,9797979798;9;"IGOR DE LA MORELLE";PROTEGE_ANTERIEURS_POSTERIEURS;8;H;9a(25)8a0a6a7a6a7a9a6a;"Mlle P. Beluze";"G. Marty";NEUTRE;0,0101010101010101;0,1515151515151515;0,15;"Course F";99;1;14;15;74,6;Non;Non;Non;53;54,0;1;88;80;64;;;212,0;8;2;2;1,0;2,0;167;63;36;4,5;7,2;58;0;1458;1499;1452;1425;1386;47,73787003365428;15333;0,0164802304416438;0,0248198797628042;0,0307832062308334;0,1216632534638481;0,2314787464050028;0,0;❌8.0;8,0;;;;0;-7,90;0;-6,20;-6,10;;0;;0;2,90;OUTSIDERS;0;-8,40;0;0;0;0;-5,74;1,77;-9,30;22;48;76;46;52;80;66;48;78;103;103;102;95
202601151632R5C110;2026-01-15;Toulouse;R5C1;16:32;R5C110;M;2325;21000,0;11;70165;1631,7441860465;10;KANCAENNAISE;DEFERRE_ANTERIEURS_POSTERIEURS;6;F;(25)Da6a0m3m4m0a2m2m2m;"M. Tijou";"J. Foin";NEUTRE;0,0465116279069767;0,3023255813953488;0,35;"Course F";43;2;11;15;74,7;Non;Non;Non;354;344,0;-10;14;88;65;;;76,0;4;582;57;83,14285714285714;19,0;70;1614;445;46,114285714285714;37,083333333333336;7,5;75;1501;1510;1492;1361;1361;47,72470180874556;22667;0,1397009357389395;0,2569302180561891;0,4774444372434323;0,6143100035451805;0,7019474929520444;-5,0;⚖️15.6;15,6;;;;0;-3,65;0;-1,40;-4,60;;0;;0;-4,63;POSSIBLE;0;-1,70;0;0;0;0;20,01;37,33;-2,20;48;91;132;88;106;121;86;91;131;171;171;161;171
202601151632R5C111;2026-01-15;Toulouse;R5C1;16:32;R5C111;M;2325;21000,0;11;71715;3774,4736842105;11;"KIKO DU VIGNAC";DEFERRE_ANTERIEURS_POSTERIEURS;6;H;(25)1m2a9a0a1a4a1a5a(24);"M. Lelièvre";"N. Vimond";POSITIF;0,2631578947368421;0,5789473684210527;0;"Course F";19;5;6;0;74,8;Non;Non;Non;77;82,0;5;2;16;63;;;18,0;1;-;-;-;-;25;10440;4010;69,13907284768212;75,66037735849056;6,1;92,3;1403;1361;1426;1427;1361;6,684521870041708;20500;0,1312064537114491;0,2352818126554889;0,3959821038428014;0,445682452158575;0,5415503491630482;0,0;✅16.5;16,5;2,1;1,4;;0;-5,95;0;-3,60;-7,05;;0;;0;0,31;FAVORIS;0;-3,00;0;0;0;0;37,81;55,43;-4,30;26;95;113;59;89;112;78;95;104;165;165;157;161
202601151707R5C201;2026-01-15;Toulouse;R5C2;17:07;R5C201;A;2950;27000,0;7;39880;1812,7272727273;1;"LE CARAT D'AS";DEFERRE_ANTERIEURS_POSTERIEURS;5;H;(25)0a4a7a6aDa5a3a5a7a;"M. Criado";"S. Laloum";NEUTRE;0,0454545454545454;0,2727272727272727;0,09;"Course C";22;1;5;2;77,3;Non;Non;Non;78;74,0;-4;42;40;;;;185,0;" ";488;91;54,22222222222222;18,2;65;16004;6920;65,86008230452676;75,21739130434783;32;0;1512;1525;1537;1513;1401;63,94344264784561;24000;0,120991270503376;0,2713511709558603;0,4079694545460864;0,6158835092602134;0,8447933913214491;5,0;⚖️10.0;10,0;;;;0;-4,35;0;-1,20;-3,40;;0;;0;6,60;OUTSIDERS;0;-4,70;0;0;0;0;1,86;10,39;-5,00;17;48;53;30;38;60;38;48;45;78;78;76;78
202601151707R5C202;2026-01-15;Toulouse;R5C2;17:07;R5C202;A;2950;27000,0;7;48820;4068,3333333333;2;"LOUPIOT JACTA";DEFERRE_ANTERIEURS_POSTERIEURS;5;H;1a(25)2a2a2a1a2a4aDa0a;"T. Briand";"CA. Mary";POSITIF;0,25;0,6666666666666666;0,17;"Course C";12;3;5;2;74,9;Non;Oui;Non;57;128,0;71;1,7;5,9;;;;12,0;" ";500;500;125,0;166,66666666666666;15;82010;28270;100,87330873308731;119,78813559322032;4,6;0;1518;1568;1387;1361;1361;46,668451873887015;22500;0,417624066789749;0,654340336417208;0,7326980802820607;0,8150290789898809;0,9147532592838156;10,0;✅15.5;15,5;;;;0;-3,50;0;-2;-4,35;;0;;0;10,23;FAVORIS;0;-1,50;0;0;0;0;11,33;21,60;-2,30;22;67;75;47;60;62;42;67;68;106;106;100;106
202601151707R5C203;2026-01-15;Toulouse;R5C2;17:07;R5C203;A;2950;27000,0;7;56315;2165,9615384615;3;"LOLA D'AMOUR";DEFERRE_ANTERIEURS_POSTERIEURS;5;F;6a9a(25)7aDa8a8a2a6a3a;"M. Grasset";"S. Laloum";NEUTRE;0,0769230769230769;0,3846153846153846;0,15;"Course C";26;2;8;4;74,8;Non;Oui;Non;209;207,0;-2;40;64;;;;4,0;" ";1559;17;111,35714285714286;2,833333333333333;312;2754;2754;36,23684210526316;36,23684210526316;18;37,5;1520;1503;1537;1513;1501;65,15403130441071;24667;0,1188340777772487;0,2556021022536143;0,4052529887663003;0,6040575392129357;0,8187207175187818;5,0;❌9.5;9,5;;;;0;-5,15;0;-1,80;-4,10;;0;;0;5,90;OUTSIDERS;0;-5,70;0;0;0;0;18,92;31,82;-5,70;15;35;51;32;44;59;40;35;50;65;65;64;65
